index,start_us,duration_us,gap_to_next_kernel_us,layer,role,kind,short_name,grid_x,block_x,graph_node_id
249,2992.582,1.024,0.288,15,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500906
250,2993.894,2.24,0.16,16,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500907
251,2996.294,8.64,0.096,16,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500908
252,3005.03,1.056,0.128,16,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500909
253,3006.214,2.528,0.096,16,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561500910
254,3008.838,1.056,0.16,16,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500911
255,3010.054,5.632,0.256,16,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500912
256,3015.942,1.952,0.096,16,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500913
257,3017.99,4.928,0.128,16,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500914
258,3023.046,2.272,0.096,16,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500915
259,3025.414,4.608,0.096,16,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500916
260,3030.118,20.448,-0.064,16,moe_up,fused_moe,fused_moe_kernel,448,128,459561500917
261,3050.502,1.44,-0.064,16,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500918
262,3051.878,15.616,0.096,16,moe_down,fused_moe,fused_moe_kernel,256,128,459561500919
263,3067.59,1.088,0.256,16,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500920
264,3068.934,2.272,0.096,17,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500921
265,3071.302,8.992,0.064,17,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500922
266,3080.358,1.12,0.096,17,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500923
267,3081.574,2.56,0.032,17,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561500924
268,3084.166,1.12,0.096,17,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500925
269,3085.382,5.664,0.224,17,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500926
270,3091.27,2.336,0.032,17,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500927
271,3093.638,5.216,0.096,17,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500928
272,3098.95,2.304,0.064,17,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500929
273,3101.318,4.416,0.064,17,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500930
274,3105.798,19.744,-0.032,17,moe_up,fused_moe,fused_moe_kernel,448,128,459561500931
275,3125.51,1.407,0.001,17,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500932
276,3126.918,14.496,0.128,17,moe_down,fused_moe,fused_moe_kernel,256,128,459561500933
277,3141.542,1.024,0.48,17,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500934
278,3143.046,2.336,0.16,18,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500935
279,3145.542,5.952,-0.128,18,attn_qkv_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500936
280,3151.366,1.824,0.288,18,attn_q_norm,rmsnorm,RMSNormKernel,32,32,459561500937
281,3153.478,1.696,0.128,18,attn_k_norm,rmsnorm,RMSNormKernel,8,32,459561500938
282,3155.302,2.272,0.256,18,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1,8,459561500939
283,3157.83,1.056,0.128,18,attn_store_kv,store_kv,store_kvcache,1,128,459561500940
284,3159.014,3.232,-0.128,18,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,459561500941
285,3162.118,8.128,0.544,18,attn_kernel,attention,device_kernel,132,512,459561500942
286,3170.79,0.96,0.096,18,attn_combine,attention_combine,device_kernel,2,256,459561500943
287,3171.846,5.568,0.256,18,attn_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500944
288,3177.67,2.08,0.064,18,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500945
289,3179.814,4.864,0.096,18,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500946
290,3184.774,2.368,0.064,18,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500947
291,3187.206,4.544,0.064,18,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500948
292,3191.814,20.769,-0.064,18,moe_up,fused_moe,fused_moe_kernel,448,128,459561500949
293,3212.519,1.471,0.001,18,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500950
294,3213.991,14.656,0.128,18,moe_down,fused_moe,fused_moe_kernel,256,128,459561500951
295,3228.775,1.056,0.256,18,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500952
296,3230.087,2.432,0.16,19,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500953
297,3232.679,8.832,0.128,19,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500954
298,3241.639,1.056,0.128,19,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500955
299,3242.823,2.848,0.096,19,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561500956
300,3245.767,1.024,0.096,19,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500957
301,3246.887,5.664,0.224,19,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500958
302,3252.775,2.144,0.064,19,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500959
303,3254.983,6.048,0.064,19,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500960
304,3261.095,2.272,0.064,19,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500961
305,3263.431,4.416,0.064,19,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500962
306,3267.911,20.0,-0.064,19,moe_up,fused_moe,fused_moe_kernel,448,128,459561500963
307,3287.847,1.44,-0.032,19,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500964
308,3289.255,14.656,0.064,19,moe_down,fused_moe,fused_moe_kernel,256,128,459561500965
309,3303.975,1.088,0.288,19,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500966
310,3305.351,2.4,0.096,20,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500967
311,3307.847,8.736,0.064,20,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500968
312,3316.647,1.12,0.064,20,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500969
313,3317.831,2.752,0.032,20,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561500970
314,3320.615,1.056,0.16,20,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500971
315,3321.831,5.536,0.224,20,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500972
316,3327.591,2.176,0.096,20,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500973
317,3329.863,5.024,0.096,20,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500974
318,3334.983,2.624,0.096,20,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500975
319,3337.703,4.576,0.128,20,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500976
320,3342.407,20.576,0.032,20,moe_up,fused_moe,fused_moe_kernel,448,128,459561500977
321,3363.015,1.44,-0.032,20,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500978
322,3364.423,14.4,0.128,20,moe_down,fused_moe,fused_moe_kernel,256,128,459561500979
323,3378.951,1.024,0.288,20,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500980
324,3380.263,2.24,0.16,21,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500981
325,3382.663,5.92,-0.128,21,attn_qkv_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500982
326,3388.455,1.92,0.32,21,attn_q_norm,rmsnorm,RMSNormKernel,32,32,459561500983
327,3390.695,1.792,0.064,21,attn_k_norm,rmsnorm,RMSNormKernel,8,32,459561500984
328,3392.551,1.696,0.256,21,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1,8,459561500985
329,3394.503,1.12,0.096,21,attn_store_kv,store_kv,store_kvcache,1,128,459561500986
330,3395.719,3.264,-0.192,21,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,459561500987
331,3398.791,8.096,0.768,21,attn_kernel,attention,device_kernel,132,512,459561500988
332,3407.655,0.96,0.128,21,attn_combine,attention_combine,device_kernel,2,256,459561500989
333,3408.743,5.536,0.48,21,attn_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500990
334,3414.759,1.984,0.064,21,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500991
335,3416.807,5.056,0.064,21,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500992
336,3421.927,2.144,0.064,21,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500993
337,3424.135,4.448,0.064,21,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500994
338,3428.647,20.576,-0.064,21,moe_up,fused_moe,fused_moe_kernel,448,128,459561500995
339,3449.159,1.472,-0.064,21,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500996
340,3450.567,15.424,0.128,21,moe_down,fused_moe,fused_moe_kernel,256,128,459561500997
341,3466.119,1.024,0.256,21,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500998
342,3467.399,2.24,0.16,22,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500999
343,3469.799,8.736,0.128,22,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561501000
344,3478.663,1.056,0.128,22,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561501001
345,3479.847,2.592,0.128,22,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561501002
346,3482.567,0.96,0.16,22,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561501003
347,3483.687,5.568,0.256,22,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561501004
348,3489.511,2.208,0.128,22,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561501005
349,3491.847,5.056,0.128,22,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561501006
350,3497.031,2.112,0.128,22,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561501007
351,3499.271,4.384,0.096,22,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561501008
352,3503.751,20.095,0.001,22,moe_up,fused_moe,fused_moe_kernel,448,128,459561501009
353,3523.847,1.44,-0.032,22,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561501010
354,3525.255,14.656,0.096,22,moe_down,fused_moe,fused_moe_kernel,256,128,459561501011
355,3540.007,1.056,0.288,22,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561501012
356,3541.351,2.464,0.096,23,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561501013
357,3543.911,8.704,0.064,23,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561501014
358,3552.679,1.12,0.064,23,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561501015
359,3553.863,2.496,0.032,23,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561501016
360,3556.391,1.12,0.096,23,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561501017
361,3557.607,5.664,0.256,23,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561501018
362,3563.527,1.984,0.064,23,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561501019
363,3565.575,5.28,0.064,23,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561501020
364,3570.919,2.208,0.064,23,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561501021
365,3573.191,4.64,0.064,23,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561501022
366,3577.895,19.648,-0.032,23,moe_up,fused_moe,fused_moe_kernel,448,128,459561501023
367,3597.511,1.568,-0.192,23,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561501024
368,3598.887,14.272,0.128,23,moe_down,fused_moe,fused_moe_kernel,256,128,459561501025
369,3613.287,1.024,-0.128,23,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561501026
370,3614.183,2.528,4.544,24,final_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561501027
371,3621.255,122.017,0.256,24,lm_head,gemm,nvjet_tst_256x8_64x6_2x1_v_bz_TNT,2,384,459561501029
372,3743.528,4.096,1.504,,,copy,unrolled_elementwise_kernel,250,128,459561501030
373,3749.128,28.064,,,,argmax,reduce_kernel,1,512,
